Dia Mau;Ornatos Violeta;Rock;340;ab67616d0000b273c43c10e473664ca39ab1febc.jpg;dia-mau.mp3
Spaceman;Hardwell;Electronic;273;hardwell_music_arte.png;Hardwell - Spaceman (Original Mix).mp3
Don't Worry;Madcon;Electronic;50;dont_worry_arte.png;Madcon - Don't Worry Ft. Ray Dalton (audio).mp3
Sem Chão;Mandragora;Electronic;145;sem_chao_arte.png;Mandragora - Sem Chão.mp3
Amor de Ganga;Miguel Luz;Pop;166;amor_de_ganga_arte.png;Miguel Luz - Amor De Ganga.mp3
Free Bird;Lynyrd Skynyrd;Pop;63;images.jpg;free-bird-official-audio.mp3
